"product_class_id","product_id","brand_name","product_name","SKU","SRP","gross_weight","net_weight","recyclable_package","low_fat","units_per_case","cases_per_pallet","shelf_width","shelf_height","shelf_depth"
74,1069,"Bird Call","Bird Call Mint Mouthwash",16298658251.00,NT$0.57,18.00,15.00,0,0,24,13,8.04,4.07,16.10
80,1070,"High Quality","High Quality 60 Watt Lightbulb",83591044545.00,NT$3.51,21.60,20.60,0,0,28,12,6.34,4.33,20.00
56,1071,"High Quality","High Quality Plastic Forks",40928911566.00,NT$2.64,18.40,16.30,0,0,18,8,22.00,19.70,15.90
56,1072,"High Quality","High Quality Plastic Spoons",77459064126.00,NT$1.95,20.20,18.20,1,0,28,14,12.20,8.75,20.30
56,1073,"High Quality","High Quality Plastic Knives",58915526270.00,NT$3.45,7.86,5.86,1,0,32,12,10.50,9.01,4.23
101,1074,"High Quality","High Quality C-Size Batteries",64683445096.00,NT$3.13,19.30,18.20,1,0,29,11,6.33,4.24,20.60
80,1075,"High Quality","High Quality 100 Watt Lightbulb",50496844649.00,NT$1.54,20.80,18.70,0,0,8,9,11.50,3.22,10.20
101,1076,"High Quality","High Quality AAA-Size Batteries",91600399613.00,NT$3.24,8.48,6.47,0,0,17,11,9.79,3.47,14.00
55,1077,"High Quality","High Quality Paper Plates",46651565432.00,NT$3.68,19.90,17.80,0,0,8,7,5.59,18.70,10.50
55,1078,"High Quality","High Quality Paper Cups",56992886662.00,NT$1.64,7.63,4.63,0,0,18,9,3.88,18.90,14.30
80,1079,"High Quality","High Quality 75 Watt Lightbulb",47379688620.00,NT$2.21,21.30,19.20,0,0,25,12,3.69,9.98,19.90
22,1080,"High Quality","High Quality Toilet Bowl Cleaner",50860906243.00,NT$2.19,21.80,20.70,1,0,27,7,4.80,13.30,19.80
22,1081,"High Quality","High Quality Counter Cleaner",63898255228.00,NT$2.91,9.51,7.51,0,0,31,14,3.09,13.50,3.67
22,1082,"High Quality","High Quality Glass Cleaner",12715108990.00,NT$1.91,21.90,18.80,1,0,10,12,22.90,4.44,9.81
80,1083,"High Quality","High Quality 25 Watt Lightbulb",31577443480.00,NT$0.50,9.61,8.60,1,0,14,10,21.20,4.70,13.60
101,1084,"High Quality","High Quality AA-Size Batteries",39632063508.00,NT$1.37,10.10,7.10,1,0,16,13,22.30,8.06,13.50
101,1085,"High Quality","High Quality D-Size Batteries",27732164263.00,NT$2.24,6.88,4.88,0,0,15,12,7.20,8.95,14.50
18,1086,"High Quality","High Quality Paper Towels",95024550557.00,NT$2.53,10.50,7.50,0,0,19,10,5.49,9.20,18.30
18,1087,"High Quality","High Quality Soft Napkins",52362417578.00,NT$1.66,7.26,5.26,0,0,24,13,6.78,12.00,19.80
18,1088,"High Quality","High Quality Scented Tissue",88892570137.00,NT$3.32,19.70,16.70,0,0,32,7,6.64,22.80,5.95
18,1089,"High Quality","High Quality Toilet Paper",81566073298.00,NT$2.47,7.36,5.36,1,0,7,9,4.93,3.14,9.80
18,1090,"High Quality","High Quality Tissues",76116951107.00,NT$2.15,7.88,4.88,1,0,4,9,6.04,6.50,9.66
18,1091,"High Quality","High Quality Scented Toilet Tissue",38028220534.00,NT$3.56,11.50,9.50,1,0,13,11,4.33,6.75,13.50
20,1092,"High Quality","High Quality Room Freshener",13033905625.00,NT$2.38,7.97,5.96,1,0,21,14,4.20,17.60,19.60
40,1093,"High Quality","High Quality Frying Pan",34182941317.00,NT$2.81,20.70,19.70,1,0,17,14,19.90,13.00,15.50
87,1094,"High Quality","High Quality Copper Cleaner",68426392674.00,NT$3.77,8.39,6.39,1,0,21,12,18.20,13.20,19.40
47,1095,"High Quality","High Quality Bees Wax Candles",58813194632.00,NT$1.58,9.85,7.85,0,0,5,13,3.40,12.20,8.97
87,1096,"High Quality","High Quality Silver Cleaner",62294412255.00,NT$2.56,13.50,11.50,1,0,9,12,21.60,12.40,12.80
86,1097,"High Quality","High Quality Copper Pot Scrubber",21918980479.00,NT$2.15,9.01,8.01,0,0,6,11,17.40,7.73,9.25
85,1098,"High Quality","High Quality Economy Toilet Brush",60735834240.00,NT$1.39,21.70,18.70,1,0,11,13,22.30,8.62,10.20
41,1099,"High Quality","High Quality Scissors",94492883086.00,NT$3.24,9.42,7.42,1,0,20,6,20.60,8.87,14.10
42,1100,"High Quality","High Quality Large Sponge",12547503113.00,NT$0.72,20.90,18.80,1,0,11,11,16.40,4.10,10.50
41,1101,"High Quality","High Quality Screw Driver",90647603869.00,NT$2.62,7.64,5.63,1,0,30,13,21.50,3.26,19.50
65,1102,"Genteel","Genteel Extra Lean Hamburger",67939990162.00,NT$1.90,11.30,8.30,1,0,34,11,19.80,3.51,3.42
65,1103,"Genteel","Genteel Seasoned Hamburger",25277857184.00,NT$1.15,11.10,9.10,1,0,15,13,9.87,7.10,20.30
104,1104,"Mighty Good","Mighty Good Monthly Sports Magazine",61808009743.00,NT$2.45,15.00,14.00,0,0,8,12,11.70,4.31,13.50
108,1105,"Mighty Good","Mighty Good Monthly Auto Magazine",54481512904.00,NT$1.85,13.70,10.60,0,0,6,11,3.29,5.32,13.90
107,1106,"Mighty Good","Mighty Good Monthly Computer Magazine",60249431729.00,NT$1.52,6.50,4.50,0,0,16,8,5.42,22.50,21.20
105,1107,"Mighty Good","Mighty Good Monthly Home Magazine",10943660140.00,NT$2.70,18.30,17.20,0,0,4,7,4.73,16.70,12.50
106,1108,"Mighty Good","Mighty Good Monthly Fashion Magazine",75949345231.00,NT$1.64,18.30,17.20,1,0,6,9,16.10,17.90,12.40
61,1109,"Tri-State","Tri-State Summer Squash",97098380923.00,NT$0.55,19.20,17.20,0,0,16,6,20.70,20.20,7.12
61,1110,"Tri-State","Tri-State Corn on the Cob",41341832280.00,NT$2.80,12.70,10.60,0,0,19,9,18.80,5.58,11.00
61,1111,"Tri-State","Tri-State Asparagus",31728634238.00,NT$0.78,17.90,14.80,1,0,15,11,8.54,6.23,3.80
61,1112,"Tri-State","Tri-State Sweet Peas",35209851861.00,NT$3.58,19.90,18.80,0,1,4,5,11.30,13.30,5.03
61,1113,"Tri-State","Tri-State New Potatos",60932289958.00,NT$0.67,17.50,14.50,0,0,30,10,19.90,10.00,20.10
61,1114,"Tri-State","Tri-State Beets",33651273846.00,NT$3.42,20.60,19.60,1,1,36,6,5.53,10.50,6.13
61,1115,"Tri-State","Tri-State Prepared Salad",52513608336.00,NT$2.50,6.66,4.65,1,0,1,6,18.40,12.00,4.86
61,1116,"Tri-State","Tri-State Onions",91546927094.00,NT$2.53,15.90,13.80,1,0,33,13,14.90,17.10,14.20
61,1117,"Tri-State","Tri-State Green Pepper",79647027850.00,NT$3.64,12.00,10.00,1,1,11,14,17.80,8.30,14.80
61,1118,"Tri-State","Tri-State Shitake Mushrooms",56939414143.00,NT$2.93,11.90,9.89,1,0,15,8,8.09,20.70,6.77
61,1119,"Tri-State","Tri-State Lettuce",80375151038.00,NT$3.17,7.66,5.65,1,0,25,13,6.97,6.30,7.49
61,1120,"Tri-State","Tri-State Elephant Garlic",50807433724.00,NT$1.71,16.10,15.10,0,0,21,7,21.80,20.50,16.70
61,1121,"Tri-State","Tri-State Red Pepper",43480936884.00,NT$3.87,9.55,6.55,1,1,29,7,10.00,20.30,18.10
61,1122,"Tri-State","Tri-State Garlic",49248855710.00,NT$0.74,15.20,14.10,1,0,30,5,22.30,19.90,8.15
61,1123,"Tri-State","Tri-State Potatos",11160125136.00,NT$1.96,8.17,6.17,0,1,7,6,9.43,16.40,9.74
61,1124,"Tri-State","Tri-State Cauliflower",64948769211.00,NT$0.81,6.63,5.63,1,0,21,12,12.60,21.00,22.10
61,1125,"Tri-State","Tri-State Tomatos",86097804903.00,NT$2.21,19.60,18.60,1,1,33,10,20.30,3.30,12.40
61,1126,"Tri-State","Tri-State Mushrooms",30341256260.00,NT$1.16,17.10,15.10,1,0,18,12,21.10,12.30,10.00
61,1127,"Tri-State","Tri-State Baby Onion",20728058218.00,NT$2.62,12.80,11.80,0,1,22,11,20.70,13.30,10.80
61,1128,"Tri-State","Tri-State Dried Mushrooms",24209275841.00,NT$2.61,17.60,15.60,1,0,32,8,17.20,18.40,21.10
61,1129,"Tri-State","Tri-State Fresh Lima Beans",49931713938.00,NT$2.43,18.80,17.70,1,0,21,9,3.62,8.78,15.10
61,1130,"Tri-State","Tri-State Squash",22650697827.00,NT$1.55,14.00,11.00,1,0,25,7,4.04,19.90,3.46
99,1131,"Tri-State","Tri-State Limes",41513032317.00,NT$2.40,13.70,12.60,0,0,6,6,5.27,11.20,7.91
67,1132,"Tri-State","Tri-State Firm Tofu",49567652344.00,NT$1.66,13.60,11.60,0,0,23,7,15.30,14.80,4.85
1,1133,"Tri-State","Tri-State Almonds",68382779955.00,NT$1.54,17.50,15.50,1,1,26,6,17.20,12.00,18.00
99,1134,"Tri-State","Tri-State Macintosh Apples",45675166249.00,NT$1.82,21.00,20.00,1,0,19,7,5.17,18.10,8.81
99,1135,"Tri-State","Tri-State Golden Delcious Apples",69110903143.00,NT$1.96,7.61,4.61,0,1,27,13,18.90,14.10,12.30
99,1136,"Tri-State","Tri-State Red Delcious Apples",15641055703.00,NT$3.61,13.70,11.60,1,1,11,9,22.20,18.20,7.34
99,1137,"Tri-State","Tri-State Lemons",32216688990.00,NT$1.77,17.10,16.10,0,0,16,7,13.40,19.90,10.50
99,1138,"Tri-State","Tri-State Fancy Plums",37984607815.00,NT$2.44,13.70,10.60,1,1,2,7,9.76,15.50,8.48
99,1139,"Tri-State","Tri-State Plums",89895877242.00,NT$2.86,9.37,7.36,1,1,23,12,10.40,9.92,19.20
99,1140,"Tri-State","Tri-State Peaches",64901562333.00,NT$2.56,10.50,8.50,0,1,12,13,7.34,12.40,20.70
61,1141,"Tri-State","Tri-State Broccoli",86050598025.00,NT$1.34,10.30,8.30,0,0,27,13,8.76,12.70,20.10
99,1142,"Tri-State","Tri-State Mandarin Oranges",19077008366.00,NT$2.95,15.20,13.10,0,1,27,5,3.55,17.80,15.50
1,1143,"Tri-State","Tri-State Mixed Nuts",99463810324.00,NT$1.76,8.69,7.68,0,0,12,13,11.50,8.72,21.90
1,1144,"Tri-State","Tri-State Canned Peanuts",79042897820.00,NT$0.85,21.20,18.20,1,0,4,8,6.96,19.80,4.93
61,1145,"Tri-State","Tri-State Sweet Onion",38667466044.00,NT$1.57,21.40,20.30,0,0,12,9,7.21,7.66,9.67
99,1146,"Tri-State","Tri-State Cantelope",11386449933.00,NT$2.57,18.00,16.00,1,0,32,6,21.30,16.50,7.61
99,1147,"Tri-State","Tri-State Honey Dew",96346654295.00,NT$1.42,9.62,7.61,0,0,30,12,21.50,14.00,4.63
99,1148,"Tri-State","Tri-State Fuji Apples",38303404450.00,NT$2.69,13.10,11.10,0,0,15,5,9.33,11.20,20.40
1,1149,"Tri-State","Tri-State Walnuts",92501375079.00,NT$0.88,19.70,16.70,0,1,17,5,4.93,6.41,22.70
99,1150,"Tri-State","Tri-State Oranges",93695891499.00,NT$3.19,9.10,7.10,1,0,32,9,22.40,14.80,12.90
99,1151,"Tri-State","Tri-State Tangerines",80544409155.00,NT$0.62,15.60,14.60,1,1,30,8,19.00,14.40,10.20
1,1152,"Tri-State","Tri-State Party Nuts",27074561715.00,NT$2.63,13.60,12.60,1,0,23,9,21.20,4.59,17.70
24,1153,"Dual City","Dual City Lox",43650195002.00,NT$0.52,18.80,16.70,1,0,33,11,22.00,8.64,20.40
2,1154,"Dual City","Dual City Scallops",49418113827.00,NT$1.70,12.70,10.60,1,0,3,11,21.70,4.04,9.20
45,1155,"Horatio","Horatio Low Fat Cookies",11329383254.00,NT$1.88,16.10,15.10,0,0,12,10,21.40,4.56,12.50
12,1156,"Horatio","Horatio BBQ Potato Chips",76335068345.00,NT$1.82,9.16,8.15,1,1,23,13,17.30,13.20,6.59
12,1157,"Horatio","Horatio Corn Chips",97484104037.00,NT$3.36,20.40,18.30,1,0,12,9,13.90,22.00,17.40
12,1158,"Horatio","Horatio Low Fat BBQ Chips",41727555394.00,NT$1.32,14.20,12.10,0,1,35,13,15.50,6.34,16.20
45,1159,"Horatio","Horatio Sugar Cookies",32114357352.00,NT$3.78,16.70,14.70,1,1,28,7,22.40,3.54,14.70
45,1160,"Horatio","Horatio Chocolate Chip Cookies",90476403832.00,NT$2.76,11.00,8.00,1,1,1,10,6.24,4.53,3.41
45,1161,"Horatio","Horatio Fudge Cookies",50100972056.00,NT$3.59,11.80,9.80,0,0,34,9,10.60,7.07,22.50
45,1162,"Horatio","Horatio Fudge Brownies",22819955945.00,NT$1.59,6.18,4.17,1,1,30,10,13.10,5.83,6.22
12,1163,"Horatio","Horatio Potato Chips",17780160307.00,NT$0.82,16.40,15.30,1,0,14,10,7.00,21.20,12.30
45,1164,"Horatio","Horatio Lemon Cookies",49736910462.00,NT$1.71,17.10,14.10,1,1,6,7,4.05,22.70,19.00
45,1165,"Horatio","Horatio Graham Crackers",13934881091.00,NT$2.82,18.30,15.20,1,0,25,6,10.80,10.80,3.05
82,1166,"Horatio","Horatio Cheese Crackers",15129397511.00,NT$2.21,18.50,17.50,0,0,20,9,4.55,22.20,9.86
54,1167,"Horatio","Horatio Buttered Popcorn",38565134406.00,NT$2.35,17.80,15.70,1,0,13,6,15.00,18.10,4.34
54,1168,"Horatio","Horatio No Salt Popcorn",75095286965.00,NT$3.82,18.50,16.50,1,0,29,9,10.90,6.21,21.00
54,1169,"Horatio","Horatio Low Fat Popcorn",32649618983.00,NT$2.98,15.10,13.10,0,0,15,7,14.80,11.70,6.44
83,1170,"Horatio","Horatio Salsa Dip",38417537808.00,NT$2.65,21.80,20.70,1,0,7,10,18.80,21.40,11.20
83,1171,"Horatio","Horatio Avocado Dip",90328807234.00,NT$3.18,12.00,9.00,0,1,31,8,12.20,19.90,3.69
46,1172,"Horatio","Horatio Salted Pretzels",65334492325.00,NT$2.77,18.70,16.70,0,0,23,10,16.40,18.40,3.48
83,1173,"Horatio","Horatio Cheese Dip",86483528017.00,NT$2.31,7.04,5.03,0,0,3,9,17.50,20.90,11.90
83,1174,"Horatio","Horatio Fondue Mix",30726979374.00,NT$2.27,19.60,17.60,0,0,6,11,12.80,3.19,19.80
84,1175,"Horatio","Horatio Mini Donuts",21113781332.00,NT$1.73,7.57,6.57,1,0,23,8,13.40,18.10,8.04
17,1176,"Horatio","Horatio Beef Jerky",90692868828.00,NT$1.71,9.63,7.63,1,1,11,11,16.20,5.26,9.27
84,1177,"Horatio","Horatio Chocolate Donuts",50317437052.00,NT$1.54,8.44,5.43,0,1,16,13,13.90,7.69,9.00
12,1178,"Horatio","Horatio Low Fat Chips",11555708050.00,NT$3.78,10.50,8.50,0,0,28,13,15.40,12.50,5.23
82,1179,"Horatio","Horatio Sesame Crackers",96515912413.00,NT$2.63,12.60,9.60,0,0,29,12,8.29,14.00,3.96
45,1180,"Horatio","Horatio Frosted Cookies",38472662568.00,NT$3.90,10.60,8.60,1,0,17,7,8.71,15.30,21.40
109,1181,"Horatio","Horatio Dried Apples",92670633196.00,NT$1.77,20.90,19.80,1,0,15,5,14.40,9.72,17.50
109,1182,"Horatio","Horatio Apple Fruit Roll",69963019490.00,NT$1.40,7.87,6.86,0,0,27,8,21.80,19.00,13.40
109,1183,"Horatio","Horatio Strawberry Fruit Roll",27300886511.00,NT$1.54,7.71,6.71,1,1,25,9,21.90,17.10,7.92
109,1184,"Horatio","Horatio Raspberry Fruit Roll",63831039071.00,NT$2.84,11.10,8.10,0,1,22,12,11.50,3.20,13.70
109,1185,"Horatio","Horatio Grape Fruit Roll",56504542231.00,NT$1.35,16.40,14.30,1,0,6,7,18.40,10.50,21.40
109,1186,"Horatio","Horatio Dried Dates",62272461056.00,NT$1.68,9.01,6.01,1,0,32,10,12.00,22.40,5.67
109,1187,"Horatio","Horatio Raisins",12966689467.00,NT$2.20,17.90,15.80,1,0,8,11,19.10,18.90,7.26
109,1188,"Horatio","Horatio Golden Raisins",77972374558.00,NT$1.79,18.60,16.60,1,1,27,7,6.34,19.30,8.82
109,1189,"Horatio","Horatio Dried Apricots",99121410250.00,NT$0.76,12.40,10.30,0,0,8,10,16.90,4.72,15.10
84,1190,"Horatio","Horatio Frosted Donuts",19462731480.00,NT$1.30,11.80,8.80,0,1,27,12,5.82,4.95,12.20
36,1191,"Musial","Musial Tasty Candy Bar",99849533438.00,NT$2.10,19.70,16.70,1,0,33,10,9.17,3.56,14.00
36,1192,"Musial","Musial Mint Chocolate Bar",13330751061.00,NT$0.98,13.50,12.50,0,1,9,7,10.90,16.70,7.89
36,1193,"Musial","Musial Malted Milk Balls",62955319285.00,NT$0.89,13.80,10.80,0,1,22,5,13.20,11.40,12.10
36,1194,"Musial","Musial Semi-Sweet Chocolate Bar",11772173047.00,NT$2.81,19.60,17.60,0,0,3,6,12.50,9.92,7.27
37,1195,"Musial","Musial Bubble Gum",30634507536.00,NT$1.66,8.49,6.48,1,0,19,14,19.00,9.42,15.10
38,1196,"Musial","Musial Spicy Mints",27472086548.00,NT$2.92,14.60,12.60,0,0,5,10,14.30,21.30,14.90
38,1197,"Musial","Musial Mints",81670057177.00,NT$3.14,10.30,7.30,0,0,15,12,13.70,13.50,20.70
36,1198,"Musial","Musial White Chocolate Bar",58962443470.00,NT$3.43,16.00,14.00,0,0,13,8,14.80,20.80,5.80
5,1199,"Colossal","Colossal Ravioli",16300310492.00,NT$2.56,8.60,6.60,0,1,10,7,17.90,20.60,22.50
5,1200,"Colossal","Colossal Manicotti",52830463051.00,NT$1.87,14.70,13.60,1,0,23,9,21.20,4.63,17.40
5,1201,"Colossal","Colossal Spaghetti",45503966212.00,NT$3.37,21.90,19.80,1,0,12,8,17.80,14.20,4.63
57,1202,"Colossal","Colossal Thai Rice",51271885037.00,NT$3.94,14.30,11.30,1,0,3,9,9.34,19.30,9.29
57,1203,"Colossal","Colossal Rice Medly",37085284590.00,NT$1.46,15.00,12.00,1,1,31,9,15.30,21.80,3.45
43,1204,"Portsmouth","Portsmouth Imported Beer",78188839554.00,NT$2.16,16.20,13.20,1,0,20,10,12.20,4.44,4.97
44,1205,"Portsmouth","Portsmouth Light Wine",88120834231.00,NT$2.60,19.30,17.20,0,0,4,6,9.24,12.40,13.90
44,1206,"Portsmouth","Portsmouth Chardonnay Wine",98462155461.00,NT$3.43,8.41,7.40,0,0,15,13,14.30,11.60,22.40
44,1207,"Portsmouth","Portsmouth Chablis Wine",88848957419.00,NT$1.89,21.20,18.20,1,0,20,12,17.00,5.90,3.39
44,1208,"Portsmouth","Portsmouth Merlot Wine",92330175042.00,NT$2.87,10.30,8.30,1,0,32,10,22.10,5.13,11.80
44,1209,"Portsmouth","Portsmouth Chardonnay",51954743266.00,NT$2.70,13.10,11.10,1,0,25,11,14.10,3.09,5.96
44,1210,"Portsmouth","Portsmouth White Zinfandel Wine",90771597027.00,NT$1.70,11.20,9.19,1,0,28,10,16.70,17.40,6.42
43,1211,"Portsmouth","Portsmouth Light Beer",19633931517.00,NT$3.79,16.30,15.20,1,0,5,8,21.80,16.70,14.80
27,1212,"Sphinx","Sphinx Pumpernickel Bread",27688551545.00,NT$0.53,8.16,6.15,1,1,33,9,19.10,22.80,12.40
27,1213,"Sphinx","Sphinx White Bread",15788652300.00,NT$2.93,18.90,16.80,1,0,31,6,15.20,14.90,8.44
27,1214,"Sphinx","Sphinx Rye Bread",47698195576.00,NT$1.32,17.80,15.70,0,0,25,8,20.60,16.20,10.60
26,1215,"Sphinx","Sphinx English Muffins",95036062598.00,NT$1.46,6.26,4.26,1,1,27,14,3.34,19.00,13.60
26,1216,"Sphinx","Sphinx Cranberry Muffins",41566215157.00,NT$2.11,13.80,11.80,0,1,18,9,13.40,22.00,13.10
26,1217,"Sphinx","Sphinx Muffins",34239718317.00,NT$1.27,18.10,16.10,0,0,11,7,9.42,14.90,6.10
25,1218,"Sphinx","Sphinx Bagels",40007637143.00,NT$1.83,16.00,14.00,1,0,5,6,12.60,9.53,8.63
26,1219,"Sphinx","Sphinx Blueberry Muffins",91918906569.00,NT$2.36,7.55,5.55,1,1,3,13,12.80,7.00,5.64
27,1220,"Sphinx","Sphinx Wheat Bread",66924591660.00,NT$1.95,10.10,7.10,1,1,35,13,16.50,8.55,11.70
49,1221,"Plato","Plato Sesame Oil",88073627352.00,NT$1.49,21.70,19.70,0,1,19,11,17.40,11.80,17.40
53,1222,"Plato","Plato Chunky Peanut Butter",32317078709.00,NT$2.45,12.00,9.00,1,1,34,6,19.00,15.90,17.40
51,1223,"Plato","Plato Hot Chocolate",77584709525.00,NT$0.59,17.30,16.20,0,1,23,11,6.52,9.87,10.10
50,1224,"Plato","Plato Brown Sugar",81065927147.00,NT$1.24,10.20,8.19,0,0,23,7,3.48,11.80,14.20
50,1225,"Plato","Plato White Sugar",40690495371.00,NT$1.72,11.40,9.39,0,0,3,9,22.90,3.41,3.13
90,1226,"Plato","Plato French Roast Coffee",79507349133.00,NT$2.96,9.43,7.43,1,0,32,14,3.97,11.30,5.64
90,1227,"Plato","Plato Decaf Coffee",98369683623.00,NT$2.81,6.23,5.23,1,0,31,6,8.08,16.60,6.64
90,1228,"Plato","Plato Regular Coffee",16424303650.00,NT$2.19,6.78,4.78,0,0,33,11,8.45,4.46,6.49
49,1229,"Plato","Plato Vegetable Oil",94524404406.00,NT$1.30,14.50,12.50,1,0,32,11,7.25,21.60,4.06
49,1230,"Plato","Plato Corn Oil",71816790699.00,NT$0.77,13.40,10.30,1,1,26,12,22.90,6.30,18.70
48,1231,"Plato","Plato Tomato Sauce",29154657721.00,NT$3.71,11.80,10.80,0,0,28,14,8.35,17.50,11.10
49,1232,"Plato","Plato Canola Oil",52999721169.00,NT$1.13,7.95,6.94,0,0,5,14,11.20,8.70,11.70
33,1233,"Plato","Plato Grape Preserves",45673224329.00,NT$0.73,20.90,17.80,0,1,23,13,17.90,11.90,11.50
90,1234,"Plato","Plato Columbian Coffee",51441143155.00,NT$0.56,16.70,13.70,0,0,33,9,16.80,17.40,12.20
31,1235,"Plato","Plato Strawberry Jelly",13352412581.00,NT$1.38,14.90,11.80,1,0,5,9,7.75,21.70,17.80
4,1236,"Plato","Plato Pepper",78358097672.00,NT$3.32,16.50,13.50,1,1,2,13,7.02,9.90,4.20
33,1237,"Plato","Plato Low Fat Apple Butter",99507133364.00,NT$2.75,9.02,6.02,0,1,32,9,11.80,9.66,15.90
4,1238,"Plato","Plato Salt",43750584721.00,NT$1.47,14.80,13.80,1,1,3,11,11.00,8.10,11.00
33,1239,"Plato","Plato Apple Butter",34137386679.00,NT$2.28,12.70,10.60,1,0,6,7,15.00,22.70,10.90
4,1240,"Plato","Plato Oregano",92499433159.00,NT$2.26,15.70,14.60,1,0,35,11,22.20,3.24,11.80
31,1241,"Plato","Plato Apple Jelly",28221871256.00,NT$2.98,6.42,3.42,0,0,3,10,16.30,7.30,14.10
32,1242,"Plato","Plato Grape Jam",90940855145.00,NT$1.98,19.90,17.80,0,0,24,12,14.90,9.62,11.80
32,1243,"Plato","Plato Apple Jam",19803189635.00,NT$1.18,9.70,8.69,1,1,5,8,5.94,22.50,19.40
32,1244,"Plato","Plato Strawberry Jam",27857809662.00,NT$1.21,19.00,17.00,1,0,24,8,6.41,3.45,18.30
53,1245,"Plato","Plato Creamy Peanut Butter",15957910418.00,NT$2.32,18.30,17.20,0,1,30,6,5.42,18.10,12.90
33,1246,"Plato","Plato Strawberry Preserves",83250296711.00,NT$1.54,14.50,13.50,1,0,15,11,16.70,3.68,16.00
53,1247,"Plato","Plato Extra Chunky Peanut Butter",16686033606.00,NT$1.68,19.30,16.20,1,0,23,14,14.90,13.20,18.80
33,1248,"Plato","Plato Apple Preserves",77118316292.00,NT$3.33,12.60,11.60,1,0,25,8,14.30,20.80,7.75
31,1249,"Plato","Plato Grape Jelly",34672648310.00,NT$1.48,9.30,7.30,1,1,22,10,18.50,4.22,3.19
30,1250,"Skinner","Skinner Berry Juice",40440567135.00,NT$2.16,9.17,8.17,0,0,33,10,8.03,21.10,15.10
52,1251,"Skinner","Skinner Mango Drink",92351836562.00,NT$3.58,11.40,8.39,1,0,28,9,19.40,22.40,14.40
52,1252,"Skinner","Skinner Strawberry Drink",67357521653.00,NT$2.28,21.80,19.70,0,0,24,9,12.20,4.51,10.50
19,1253,"Skinner","Skinner Cream Soda",88506557345.00,NT$1.71,8.77,5.77,1,0,27,9,10.70,17.20,16.40
19,1254,"Skinner","Skinner Diet Soda",32750008702.00,NT$3.67,8.31,7.31,1,0,7,9,8.52,20.50,6.56
19,1255,"Skinner","Skinner Cola",23136810660.00,NT$1.24,20.70,18.70,1,0,14,10,9.12,7.00,12.60
19,1256,"Skinner","Skinner Diet Cola",26618028283.00,NT$1.22,15.20,13.10,1,0,29,9,21.50,22.10,19.40
30,1257,"Skinner","Skinner Orange Juice",52340466380.00,NT$1.94,7.87,5.86,1,0,4,9,5.93,6.11,6.70
30,1258,"Skinner","Skinner Cranberry Juice",80731294751.00,NT$0.61,15.20,13.10,0,0,12,10,21.20,4.39,9.41
30,1259,"Skinner","Skinner Apple Juice",99593629240.00,NT$2.14,14.70,11.60,1,0,26,10,19.00,7.69,19.50
52,1260,"Skinner","Skinner Apple Drink",17648249268.00,NT$0.67,7.11,5.11,0,1,16,9,18.30,21.50,11.90
35,1261,"Johnson","Johnson Oatmeal",95748350024.00,NT$0.60,18.30,16.20,1,1,17,5,16.80,19.30,12.80
35,1262,"Johnson","Johnson Corn Puffs",73040736317.00,NT$0.76,11.10,10.10,0,1,6,11,11.10,7.71,12.30
35,1263,"Johnson","Johnson Wheat Puffs",96476473212.00,NT$0.83,10.50,7.50,0,1,25,6,8.90,20.10,21.90
35,1264,"Johnson","Johnson Grits",43006625771.00,NT$2.35,21.20,19.20,0,1,6,12,15.10,6.73,15.40
62,1265,"Pleasant","Pleasant Canned Beets",59582259058.00,NT$0.72,9.71,7.71,1,0,26,10,17.50,20.60,3.48
62,1266,"Pleasant","Pleasant Creamed Corn",65350177884.00,NT$1.18,10.00,8.00,0,0,27,12,9.83,20.90,10.20
62,1267,"Pleasant","Pleasant Canned String Beans",16044406294.00,NT$1.60,7.50,6.50,1,0,30,10,19.70,19.90,10.40
58,1268,"Pleasant","Pleasant Chicken Soup",81050091385.00,NT$1.30,20.50,18.50,0,1,33,11,8.88,8.95,3.14
62,1269,"Pleasant","Pleasant Canned Yams",12199127078.00,NT$3.97,11.50,8.50,0,0,16,12,6.88,9.72,10.30
58,1270,"Pleasant","Pleasant Vegetable Soup",46442578434.00,NT$2.69,20.50,18.50,1,0,4,13,22.50,9.50,9.38
62,1271,"Pleasant","Pleasant Canned Tomatos",36829380393.00,NT$3.50,6.12,3.11,1,1,13,7,14.10,18.70,13.20
58,1272,"Pleasant","Pleasant Noodle Soup",16408467888.00,NT$2.48,18.20,16.20,0,1,31,9,7.15,4.35,11.30
58,1273,"Pleasant","Pleasant Regular Ramen Soup",66033036112.00,NT$3.31,12.50,9.50,1,1,4,7,19.70,17.50,12.50
58,1274,"Pleasant","Pleasant Chicken Noodle Soup",38752020001.00,NT$1.31,20.20,19.20,1,0,36,10,8.20,20.50,17.00
58,1275,"Pleasant","Pleasant Turkey Noodle Soup",33712224364.00,NT$1.17,13.50,12.50,1,0,9,6,17.60,22.60,3.46
58,1276,"Pleasant","Pleasant Beef Soup",96647673249.00,NT$1.43,16.90,14.80,1,0,2,8,18.90,18.70,4.16
62,1277,"Pleasant","Pleasant Canned Peas",60845643877.00,NT$2.54,19.90,17.80,1,0,25,7,16.30,22.50,17.60
58,1278,"Pleasant","Pleasant Chicken Ramen Soup",62040160298.00,NT$2.82,20.20,19.20,1,1,9,9,8.26,5.08,14.40
93,1279,"Pleasant","Pleasant Canned Tuna in Water",85475897192.00,NT$2.96,6.41,3.40,1,0,16,8,19.60,15.50,13.10
