f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,target
9.0927,13.5338,9.6286,15.3249,6.5343,3.1801,5.4580,9.7458,13.0297,6.0618,4.2172,21.6927,11.4019
8.8043,12.8713,8.3199,14.1624,7.6112,3.9318,1.2362,12.0195,14.4783,12.0472,4.7015,6.6389,16.3571
6.6483,11.3556,9.6058,14.0376,8.8543,2.3777,3.1187,10.1227,11.6049,15.2721,5.8916,5.0242,13.4412
8.9681,12.7490,7.7641,15.3965,5.7964,3.2056,5.2736,24.3106,7.7028,19.7672,3.0505,7.9727,16.8396
13.8682,8.7559,16.9190,6.9598,15.1710,3.3538,5.4761,9.4203,13.7923,6.9596,9.3098,8.8180,13.6965
28.9943,6.8151,19.3632,11.5351,12.5782,0.1204,5.7375,9.7704,11.5955,9.4105,10.3830,5.1215,8.4773
8.6231,12.6526,9.3834,1.2311,17.8221,1.7669,3.8292,12.0605,9.4057,16.1311,5.2778,16.5136,17.8121
24.9105,7.5857,21.3058,5.7713,14.5454,2.5434,3.4484,28.3099,7.0312,20.4924,10.4969,14.8647,14.9150
13.3575,8.9171,15.2168,5.5813,16.5277,2.2719,2.2647,7.0718,10.9495,6.3001,10.1080,3.6194,16.9524
30.4376,7.1001,21.2904,3.1423,15.7654,3.9936,0.8628,11.8326,13.5922,13.3516,10.1084,14.5754,8.9458
11.5685,9.7098,16.5293,4.4862,18.9574,3.5770,5.6876,13.5542,15.2548,13.0646,3.1973,19.7948,15.3431
8.1132,13.3983,8.9240,15.8194,2.7101,1.3696,5.0802,19.1237,6.6872,21.3482,5.5803,10.3431,11.5129
6.6099,10.9194,7.2363,1.5529,16.4030,3.7171,0.5437,7.6151,13.8611,7.4552,5.2896,9.1579,19.3120
20.5971,9.6953,20.4591,13.9288,8.8903,2.9744,5.7572,15.1014,15.6113,13.5630,10.2530,13.9571,8.5130
7.5145,11.3518,9.1580,17.6197,2.1409,3.7551,1.6916,7.7475,13.9171,7.9737,3.9483,19.8959,6.7183
15.2798,4.7091,21.4318,11.2878,12.0275,2.2760,0.5046,8.3144,11.2171,6.9195,10.9222,14.6513,7.5437
13.8482,14.2909,16.2408,1.0068,14.3978,3.5544,1.7837,15.9012,4.2816,19.6590,9.2870,10.8270,18.4854
31.1591,4.1500,20.2120,2.4522,17.1837,2.1307,5.5889,31.2584,7.0470,20.6800,10.8622,19.6572,11.3630
8.8351,9.4293,14.0007,14.2497,6.8180,1.8030,3.0771,11.1824,11.6544,14.4985,7.3730,2.6698,11.1170
11.0839,15.0885,14.1403,6.6770,14.8687,1.5104,3.1826,8.8731,10.6956,12.3950,7.1810,7.5419,20.3334
15.9427,8.9673,21.0403,14.9672,3.1027,3.5184,4.7208,8.5505,13.3628,7.2816,10.9959,9.1122,4.6784
7.3339,11.6173,9.3769,17.8429,6.6215,2.0252,4.3790,9.1243,15.9935,14.2961,5.9840,14.9065,8.8165
28.7212,4.3853,19.9818,6.8813,15.5661,2.9577,1.6660,7.5080,10.4490,6.7804,10.3513,10.9543,7.3617
8.8153,13.8327,9.0877,5.4341,12.1733,3.7467,3.9592,10.2346,14.9506,16.9293,5.6677,17.4915,12.9548
16.2279,9.0537,19.6581,7.0403,10.2997,3.0301,0.4709,23.2442,6.5540,20.0090,10.8324,2.4688,16.8142
8.9819,10.2918,6.5568,5.8679,13.6596,3.7581,4.8977,8.7848,10.6007,14.1073,3.0755,2.6954,14.4949
10.9530,14.6011,12.7947,8.3363,13.9934,2.8696,4.7198,18.2018,7.3671,19.5229,10.6084,1.7534,21.7058
29.1945,4.2712,21.7251,10.5658,14.4809,2.1853,2.6971,24.9903,4.7152,21.7126,10.2044,19.5367,7.9196
26.7941,9.6094,21.2171,12.5919,6.8789,3.9678,3.4914,6.7040,10.7963,6.3307,10.1026,12.1691,5.3727
12.1990,8.8328,14.3936,9.9949,11.9702,3.8820,5.1588,11.6677,8.0792,13.3827,2.2974,18.4604,9.0160
23.7041,5.1661,20.8049,17.7521,3.9410,3.8354,3.8431,13.5079,14.9935,17.5712,10.3586,9.5299,-0.5886
24.4514,6.3303,21.3430,17.0828,5.1646,3.6142,4.5703,10.5254,13.7500,13.8837,10.5686,18.0414,-1.5296
24.2666,9.1776,19.2146,9.8609,14.4620,1.8178,4.5638,9.8072,13.3142,7.6548,10.9994,10.7346,12.1925
7.0561,10.1279,8.1746,5.5915,14.9642,3.7130,2.0779,9.8719,8.5485,16.0865,3.8004,18.7546,12.3501
27.7525,7.1602,20.8275,5.8942,11.5297,2.2494,3.5813,9.2138,13.1792,8.6565,10.9407,19.2959,4.5592
13.0962,15.5523,16.9015,8.2947,10.7964,1.1437,5.6580,23.2067,7.0489,19.9163,6.3687,2.9925,22.9089
9.5054,11.4576,13.6911,14.0279,5.9517,1.7615,3.0385,8.2642,12.0352,8.5719,3.0383,11.7787,11.3068
9.7425,12.2189,7.7650,15.8294,3.1846,3.9940,1.2839,8.6645,15.5688,16.1254,4.2867,11.1757,7.7758
8.0393,10.3486,6.1046,1.4106,16.2113,1.9839,3.1238,13.9919,8.5768,16.5077,5.5821,8.6821,17.6434
12.8549,9.2049,17.0133,5.0477,16.3469,1.7519,4.9812,13.5522,10.5034,13.5653,2.7302,1.0744,18.4879
9.9042,9.2168,13.8651,4.5957,14.9415,3.5568,0.7121,14.3145,9.4295,17.6426,10.0388,8.2366,15.4604
10.7249,15.6664,12.0007,16.4951,5.2094,2.9154,5.2093,13.5304,10.2226,14.6966,5.3811,7.9387,14.9922
10.5843,12.4222,12.8982,11.0728,11.3204,1.1371,3.2051,31.5914,6.3854,19.0589,2.6547,2.5963,27.4063
15.5965,8.1294,13.4253,15.8346,3.5602,0.7613,5.3815,7.9765,12.9442,7.7161,7.5124,7.9955,4.9260
8.5158,10.9229,6.9055,6.1686,15.6346,1.9767,4.2427,7.3459,10.8563,6.7158,5.7990,12.0461,16.5883
27.5925,4.6797,21.4041,9.0411,10.0118,2.4980,3.8039,14.9836,8.0403,14.9224,10.2485,20.9295,1.3222
9.4873,13.7938,9.5202,2.9520,14.3744,2.8506,0.5319,7.0343,11.8762,9.6524,5.9685,8.0847,19.7044
29.9410,8.3529,21.8808,18.1385,5.4341,0.5035,5.3072,9.9347,13.9895,6.6858,10.3348,17.6598,2.9830
8.7409,10.4146,9.2561,14.1964,9.9335,3.3791,3.4791,13.4694,11.2918,17.0231,4.1819,11.1787,12.2470
9.0028,10.5761,8.1908,18.8989,6.8047,2.1154,5.8744,14.8989,10.1991,14.0945,5.3116,3.7674,13.2597
15.0662,11.8576,14.7174,3.4785,18.0775,2.7056,3.7454,11.2340,13.7635,15.6478,8.5047,3.3196,18.9558
10.7310,8.6331,12.4169,3.0641,15.3443,2.0737,1.1976,29.3014,4.6327,19.2236,10.9684,9.9103,22.1934
31.9999,8.8504,19.3988,16.1985,5.4145,2.0473,5.5434,10.6837,11.4939,17.6955,10.1200,1.1771,3.2075
7.8075,11.8491,7.8510,11.2357,8.7640,2.9834,3.2318,9.1056,12.1953,9.3144,3.8437,0.9637,16.4552
18.5100,8.1502,19.5823,1.4645,18.3605,3.8172,1.2469,13.7718,8.7391,14.4366,10.2909,19.0028,12.9586
7.9773,12.7347,6.8364,7.6386,14.8351,0.8562,5.8844,13.2676,8.5248,14.2308,5.4410,19.7417,15.8932
20.8782,6.7053,21.6934,15.7417,2.9062,3.0734,2.3456,8.9782,11.8346,16.0287,10.5388,2.3335,1.5132
31.7178,4.4392,20.8432,14.1990,11.4360,2.8176,3.5267,24.8827,6.3027,19.7681,10.5783,12.2524,7.7283
13.4826,10.3313,15.6646,18.3569,6.0899,3.9497,2.3939,12.3058,8.7384,20.4318,9.0129,0.2175,9.5669
17.3297,6.7367,21.6359,12.3880,10.3457,2.2098,4.6735,31.1879,5.0293,20.2978,10.2179,17.7575,12.9254
14.1448,9.0273,15.6274,12.6475,12.8874,3.8679,5.2079,17.3125,9.9017,20.5667,8.2774,11.1344,11.2418
9.5877,13.3582,8.9328,11.9108,10.5852,2.3164,5.9432,20.9199,4.6656,20.8919,5.9112,19.1918,14.7877
9.7736,11.0313,9.7372,10.0013,10.3538,3.8160,2.1463,31.4302,5.6193,20.4338,5.4155,9.8994,22.1732
29.9976,8.4374,21.5421,10.2679,11.2164,3.6237,1.4561,15.4886,8.2285,12.1207,10.0161,0.8029,13.5066
30.0764,8.8131,21.0997,15.2926,4.2541,3.0790,5.2635,7.2339,11.0972,6.4389,10.5034,16.8025,0.5694
26.0416,6.2987,21.8682,12.4641,12.5427,2.0619,5.7853,28.4195,9.4804,19.4963,10.6596,14.2060,11.8867
20.4481,7.0596,21.5291,13.4520,5.9739,2.2146,1.3015,13.5900,10.3225,17.9006,10.3999,19.3270,2.0470
9.5124,11.0328,9.3075,15.7659,1.7254,3.0611,1.9393,14.9066,12.2882,14.1461,3.3601,15.4871,8.6070
12.9424,9.8175,15.1978,12.1054,10.2708,3.0652,4.6435,11.7425,10.5017,12.9293,5.1350,3.1839,13.2431
7.1957,13.6478,7.8444,14.8427,5.0665,2.9062,3.1002,26.4982,4.9712,20.8659,5.0937,14.5946,17.3488
7.1351,11.3505,7.7384,1.1329,17.5208,3.4612,5.7519,8.6492,12.3683,8.3160,5.5699,19.3433,15.3890
9.5974,9.5202,14.0683,10.9772,14.6033,2.4524,0.8255,9.5158,13.5220,7.2166,8.4199,17.4414,15.2463
9.2464,13.9021,7.7968,9.5127,12.1517,0.7714,5.9464,8.6061,13.3437,8.8668,5.2619,10.0331,17.2058
9.4620,14.6061,14.4180,11.5420,15.5495,3.1333,2.4119,9.7394,12.2770,7.7873,8.8019,15.7120,20.6249
11.9742,10.3211,15.6275,11.3334,10.5859,2.3111,5.3001,7.7254,12.0867,6.8250,4.5390,16.2507,10.6412
6.3957,13.4140,6.0675,15.7160,2.8866,2.3802,3.2231,29.4164,6.4362,19.2284,4.4064,17.8821,17.2392
9.9838,11.9495,9.4828,14.9066,10.8197,1.5480,4.9491,15.4819,15.7454,14.5636,5.2882,5.2599,17.6155
14.5653,12.9820,17.0271,14.3614,6.5475,3.9918,5.4585,28.9424,8.8023,20.1493,8.1782,3.9137,19.2198
9.6098,12.2520,8.3516,14.0224,5.1665,2.0805,0.0910,16.2787,9.0226,21.4403,5.1279,9.0361,12.8740
30.3255,7.5440,21.1789,6.5571,10.9944,1.1756,5.0026,7.5090,12.9712,6.7589,10.4212,0.6682,8.6717
9.0412,11.2502,14.5874,1.4823,16.8612,3.0589,4.1629,16.3094,7.3656,19.5110,3.3158,12.1883,17.6009
13.8716,10.6069,14.8749,11.7197,11.7659,0.6277,4.1028,18.9839,8.5805,19.5473,5.3592,18.5794,13.1579
9.5681,11.7580,6.6231,18.5154,3.9238,2.5582,3.3097,10.6747,8.9209,13.4604,3.0068,0.4025,12.5671
8.7244,12.4641,8.9175,5.9290,11.2249,2.4553,2.9378,7.4861,10.1061,8.5001,4.9267,20.6465,12.6535
13.5658,9.6225,21.5142,6.4334,16.1832,3.0697,3.6494,12.6022,9.8204,16.9308,10.6909,16.6039,11.9461
7.0038,11.7204,6.1009,11.9043,12.9558,3.3901,4.9155,15.1480,7.8354,21.6591,3.6955,15.6967,13.2072
19.3395,7.6279,21.6908,5.5000,13.8844,3.6948,3.8017,9.9406,12.4675,9.6699,10.3651,20.4491,7.3422
8.6104,15.0680,15.2640,5.4263,18.0941,3.9312,3.6232,14.0747,12.5855,12.3886,8.9485,8.6748,24.4780
9.8404,15.2967,13.7694,14.1607,11.9717,2.6524,1.1438,15.5480,10.9630,13.0013,8.5915,1.6054,24.6524
8.3145,15.3444,17.4111,1.0860,17.9424,3.8426,4.1790,6.4544,10.2269,7.8849,7.8631,2.9876,23.3839
15.7132,8.8556,19.9635,15.7033,10.3851,2.3109,1.2596,14.4893,6.0986,20.8834,10.4586,1.4659,12.1271
15.4037,13.7558,15.0906,15.0497,6.7672,3.5540,4.7412,9.6726,13.8280,13.1298,6.8972,7.2317,11.8490
24.0672,9.6765,21.5001,5.2883,18.5539,2.1490,0.9699,18.8693,8.0237,21.2751,10.1638,8.6225,17.6254
8.3991,12.1690,6.9521,13.3720,6.8283,1.7716,3.8453,14.7645,11.8534,13.0740,5.7621,6.1772,15.4392
14.2817,15.6348,13.6470,9.7196,14.4812,2.4300,5.5358,14.0436,9.0628,13.7920,8.4206,18.2218,18.1440
17.2522,7.7012,21.0323,5.6533,13.6583,2.7602,5.3646,6.7082,12.3245,9.8090,10.0433,20.1921,5.3189
22.0816,9.5462,21.8172,15.8170,6.0598,3.6178,4.2330,14.1597,6.3073,19.6291,10.6628,9.0342,5.1287
11.1104,13.5264,14.7880,10.2842,7.5771,2.4479,5.0920,7.2150,10.2501,6.1727,2.7064,15.0244,12.4840
13.3423,8.3905,17.0596,17.9789,3.3231,2.9231,4.3310,7.1138,13.6743,7.8950,6.9178,4.2540,6.0056
12.3645,8.3978,14.9131,10.9317,14.3527,3.0396,5.4289,13.1553,9.9046,20.8668,10.3179,21.0579,6.5421
9.1800,11.2367,16.5650,1.1167,14.5515,1.6886,4.0429,15.3792,12.1160,15.8253,6.2884,1.7143,19.6337
12.4749,9.3273,21.6384,6.7029,18.3016,3.6752,5.6246,15.7366,15.7623,14.6900,10.9757,18.1525,14.4049
10.7019,8.5782,16.7681,12.4050,12.8820,3.7594,3.1488,6.5768,12.6479,6.8942,3.8170,7.4677,13.2568
6.2651,13.2599,9.7252,13.9329,5.7797,0.0485,3.7902,28.7070,6.1057,21.7662,5.8235,2.5921,21.9949
9.6428,10.8840,6.2419,4.1393,18.7918,3.6353,5.6401,10.7247,15.5891,16.0621,5.3186,5.1711,17.6756
8.3723,12.8486,8.3687,15.6491,7.6863,2.1812,5.5824,16.6397,5.2513,21.9746,5.6961,9.8829,12.5176
15.2884,10.6583,15.1890,17.7535,1.5337,2.7597,1.4934,7.0900,12.4778,6.7913,9.7284,2.8123,8.6023
9.8559,12.9886,9.5694,18.6002,5.4629,0.1908,3.1587,22.0129,9.9192,20.3516,5.2148,18.0003,14.2058
21.9965,9.0712,21.0307,10.4814,9.7710,3.4254,3.5129,9.2609,12.0302,8.7680,10.5487,18.1342,6.4933
7.3729,10.0623,8.6948,18.1664,4.6911,0.7465,5.0805,9.3634,12.0215,7.0772,5.3450,14.5371,8.8641
9.2885,12.7229,9.2245,14.8996,8.8225,2.4279,4.5698,9.3220,15.3545,17.2326,3.2620,6.4142,12.5569
7.7933,13.6334,9.4909,1.0499,15.4643,3.2487,0.0358,22.4272,7.5339,19.4735,4.1724,18.2160,22.9039
8.5220,13.3173,8.9453,16.4489,5.4714,2.2375,4.1895,8.6047,11.4464,7.1552,5.3574,11.9846,12.8338
16.4655,8.5002,21.8258,10.8504,5.1595,2.8736,3.2112,9.3914,11.6299,16.3857,10.6836,20.4553,0.2301
21.4879,9.5183,20.1861,12.9106,10.8823,3.3486,3.4342,9.1208,13.2343,8.4571,10.8205,1.8377,12.4559
8.9993,10.9488,8.1941,11.8350,13.3832,0.8807,3.3528,6.6498,13.8030,7.7160,5.5948,17.6651,13.6914
17.7498,5.3363,21.2819,6.5894,15.8339,0.4253,5.6633,6.7034,10.8288,8.9696,10.3049,2.6316,9.8933
12.3756,8.8853,21.8303,11.5942,8.6763,2.5830,4.2446,8.8219,13.0827,12.2530,10.0840,0.0162,10.3193
11.5230,11.3048,12.0191,9.5818,10.0569,2.2153,3.1437,10.0125,12.6866,15.4334,10.3867,10.2512,11.1297
7.8467,10.1830,7.0034,10.6149,14.2030,3.8292,3.5589,24.3803,9.8384,19.8638,5.9596,3.2908,21.7487
9.7368,10.4898,6.7237,7.4656,14.2033,3.7294,4.5678,13.5573,8.4472,21.3615,5.9932,18.5222,10.3978
11.8615,8.2788,15.2958,11.3205,14.2869,3.5824,4.2976,9.8280,13.2965,7.1240,4.3200,12.3707,13.5271
6.1967,12.2539,7.6131,13.4775,6.5669,1.7438,4.0502,9.9467,10.9031,7.7221,5.3888,9.6705,14.0701
15.0172,13.8479,14.8225,12.5006,12.9250,0.6784,4.7579,7.8716,10.2992,6.0553,5.9158,8.3860,18.5890
6.7330,11.3178,6.4093,15.2604,8.3218,3.6516,2.5100,12.4674,10.0152,15.9960,3.6122,16.4564,11.2793
9.5266,14.5242,17.8961,14.6254,10.5378,3.9432,4.8423,10.6421,15.5510,12.5398,3.0392,14.2828,15.5336
7.0786,13.9074,6.7764,12.4126,7.6182,3.1308,5.0999,8.5067,13.4231,8.8182,3.5068,18.4619,12.1537
8.7521,11.6527,8.5858,5.9933,18.9988,3.5288,3.9337,9.0711,11.4415,6.4270,4.9892,18.2925,18.9875
6.7785,11.4311,7.7606,15.9695,11.5923,1.3291,4.1576,31.0014,7.3058,21.4626,5.6836,20.8317,20.3037
15.8076,13.1844,16.0871,10.2837,6.6087,2.3445,5.5450,7.9204,13.0103,9.6494,3.4140,3.7356,12.5248
8.1251,10.4790,12.8726,7.3208,14.8842,2.5751,3.2306,27.2241,4.7785,20.5936,2.4169,5.0384,24.1097
31.3867,8.5578,20.9250,17.9271,3.9060,3.9968,0.6882,7.7240,11.3989,9.8466,10.5175,16.7392,0.9997
8.3639,11.6136,6.4863,7.6738,11.7767,2.8315,4.9522,9.9913,10.0967,6.7726,5.8898,15.1081,14.6439
8.0514,14.2444,15.8343,11.8008,10.8276,2.8195,3.6258,8.8439,13.2038,7.1147,6.9690,18.5645,15.7880
15.2137,4.2380,21.9186,16.0460,6.9296,3.6188,2.9304,14.3569,9.2577,14.6649,10.7139,15.5579,2.2294
13.3182,8.7680,14.5366,5.3424,13.7972,3.4832,5.1164,9.2027,11.8999,7.3297,5.5086,2.2117,14.9007
17.5139,8.0512,21.0048,16.3026,4.1733,2.7229,4.1678,15.7803,11.4104,16.5714,10.2218,20.6625,2.2307
7.5032,12.1552,9.2468,6.4488,18.2649,3.9068,1.7116,13.8777,15.7831,12.8076,3.5612,10.4201,22.7817
7.8924,11.9893,7.4983,17.4878,6.7570,2.8876,1.2662,9.1430,10.3864,16.5605,4.8307,17.2526,9.1475
12.6634,14.5835,15.8286,13.9747,9.5864,0.8405,5.9848,21.7797,9.6711,19.1297,4.2518,12.6325,18.5232
10.4323,11.3999,16.7768,14.1995,3.1279,3.2104,0.4464,13.6186,7.2823,21.4186,8.5149,8.7745,8.0374
9.0542,12.2674,14.8002,15.8730,6.4100,3.0282,4.3236,14.6312,8.6175,14.8601,9.3488,5.5661,13.5922
7.3743,12.1095,6.1827,16.3993,6.9723,3.0918,0.8258,9.5720,11.1000,13.8050,4.9292,3.7643,14.5557
14.1853,9.7199,17.1090,18.7645,2.6998,2.1621,5.7332,6.1748,12.6593,6.2496,8.1004,17.8103,2.6179
6.2651,11.0714,6.9611,16.2578,4.1870,3.6859,5.6340,15.7632,9.7897,17.8918,5.0402,14.5882,8.0034
27.1953,7.2001,21.8654,17.1448,3.5608,3.4759,4.7909,14.4543,8.1405,13.2030,10.2159,11.1793,2.0321
7.9203,10.4860,8.1445,5.0278,16.1886,3.3050,5.1813,9.9633,12.4165,9.8048,5.0685,4.8282,18.0922
9.5337,13.9987,15.9078,5.2726,13.4635,2.6437,5.1384,28.2293,5.4729,21.4305,10.9236,20.7345,20.2537
19.4532,6.1128,21.5117,18.9586,4.7326,3.6291,2.5958,8.0549,12.9730,8.7276,10.5223,16.9574,0.6898
28.3849,4.4145,19.7635,1.1830,14.1056,2.0502,1.5632,9.8721,11.4631,9.8111,10.5107,5.4472,7.9916
14.6774,10.9644,15.9455,15.3314,7.3357,2.9375,2.5815,11.2999,15.5267,15.9599,9.0593,8.9351,9.7823
23.8672,6.9271,21.9775,10.8663,7.0190,1.7087,3.7937,25.0483,6.6814,20.2271,10.9087,7.7448,9.4101
15.7449,11.2189,17.1256,14.0570,2.9829,3.5792,5.2346,13.5054,8.7391,20.4513,7.4125,11.6943,4.1163
23.7944,8.6006,21.6763,18.6069,2.2572,3.2386,1.1714,9.1646,9.1113,15.7487,10.7453,20.0198,-1.3699
28.5429,7.5469,21.9833,4.1416,16.0177,3.0169,1.7203,9.0292,14.2122,16.8208,10.6947,9.9502,8.0542
16.6640,4.9400,19.1263,18.7872,2.0562,3.3005,3.3915,8.4197,13.1897,8.5476,10.1815,14.2501,-1.2999
12.3879,13.7876,15.8871,11.7171,9.5113,3.2496,5.9078,20.7976,7.2419,21.9901,10.0018,10.8145,15.0061
11.3797,14.3046,17.1854,2.5365,16.9563,2.0234,1.1438,30.4897,5.7441,19.4135,9.5187,7.7284,30.5611
8.8225,8.2869,14.8339,13.8690,7.1470,3.4857,3.2817,7.3493,10.4065,6.2557,9.5707,11.3959,7.9680
11.7452,11.5938,15.7075,8.3928,12.0278,2.2615,4.8231,6.1854,12.2085,9.8077,4.0883,11.0992,12.5943
13.8663,9.2578,16.0512,10.5892,11.2921,0.9144,5.5471,9.7717,13.4346,13.8889,3.2764,13.1653,9.3955
10.9594,8.3458,12.5227,3.6376,14.6540,1.1830,3.2879,6.9437,10.9508,9.9179,3.2727,11.2307,12.4772
6.2590,10.2963,7.1454,13.5843,6.8104,3.0098,0.9408,13.1867,9.3293,20.2403,5.5502,15.6536,8.7618
15.7752,9.1086,14.3931,11.6738,8.2621,2.5380,0.8136,9.8908,11.1482,16.6409,10.7239,2.4642,9.5825
6.0541,10.6628,6.6976,7.0904,13.6174,2.5795,2.6769,25.1520,4.4539,19.6742,3.6945,19.8106,18.9887
8.4183,11.2111,9.1763,5.1303,11.8662,3.8592,2.8399,6.5084,10.0958,6.0554,4.7604,14.6678,13.5411
7.7670,12.6057,7.8281,16.7221,2.6445,0.3061,3.6337,30.0329,8.0658,19.2994,5.4177,12.8447,17.9447
29.7797,7.2166,20.5105,6.5157,15.7561,0.2616,4.0323,6.2440,12.4041,8.3889,10.7707,17.8200,6.5602
6.7049,12.1663,7.2838,10.5135,15.2447,2.2231,3.3023,7.0187,10.6464,8.2638,3.7536,7.4611,19.2671
9.9800,10.1053,9.2185,14.0752,5.6582,2.8880,4.4121,10.5699,15.3323,17.4257,5.3264,21.3163,3.6432
8.5989,11.2422,9.0309,12.3943,11.2299,1.9488,3.6520,31.9507,5.3465,20.2917,5.6120,3.1199,25.2280
10.5941,8.4056,16.9375,15.7704,2.8753,1.8578,3.6423,18.9151,7.3472,19.5045,2.7263,12.1953,7.1266
15.2550,9.4816,17.9339,17.9749,6.9614,3.1801,0.8737,9.0295,10.6954,12.9417,10.2447,19.6338,5.6090
12.2839,15.7341,16.6784,11.9981,11.6730,1.9650,3.7708,9.0218,11.0101,8.4675,7.6156,11.8814,18.7343
15.9782,8.3242,16.0809,6.4867,16.7195,3.4797,4.4236,9.3012,10.3615,7.6499,5.9801,3.7591,15.9856
9.7467,10.3937,17.4478,18.2261,6.2573,3.6808,2.2545,9.5103,11.8442,6.0188,8.6443,17.2507,9.9094
6.6414,13.8039,8.9851,10.6471,6.7873,3.4108,5.1553,15.8433,10.1004,14.9093,3.6608,19.2411,12.8053
23.4155,5.0077,19.0627,15.1504,4.1295,2.8329,5.4292,25.5141,9.2300,20.4120,10.4163,2.9249,6.0933
10.2468,8.9835,15.8373,5.0750,18.4660,2.7658,4.0049,18.3431,8.5486,19.3270,3.0772,8.1850,18.8910
9.4796,10.2499,9.8206,17.4258,2.6362,0.1181,4.0839,26.9780,4.6916,19.2175,5.8581,5.1400,15.4189
25.4613,9.0470,21.4892,12.7264,15.5769,0.4457,4.4731,9.6808,12.2017,9.2045,10.0515,15.5149,11.3988
11.6029,8.1031,17.5695,15.6564,6.6459,3.9871,1.5535,8.8861,13.3631,6.4728,10.5565,16.6074,7.0428
14.3256,6.6375,20.6641,16.7119,3.7763,2.8021,2.3005,9.5137,13.2053,8.5581,10.6652,12.0167,3.7797
9.8695,12.8326,8.8931,11.5235,10.9403,3.0767,0.8515,19.6612,6.4551,20.3006,4.9361,7.1862,19.6852
7.1541,10.4557,6.2112,4.0300,18.8528,3.4122,3.7063,18.9754,6.7217,21.2805,5.2164,1.6291,22.1778
23.3435,5.4914,21.5555,5.6519,15.2805,3.0093,0.8569,17.5268,9.2071,19.6424,10.5172,4.9625,11.6920
7.1981,10.4486,6.0606,11.1459,10.3352,3.6465,4.8538,8.9303,15.0144,14.8055,5.7341,17.3657,8.3585
9.2567,12.1885,9.3032,10.7481,15.4666,0.2352,5.3618,10.4548,9.5445,17.3061,5.2059,20.0372,13.3834
15.9533,12.7064,17.1344,4.6933,17.7508,2.5697,4.0787,8.1863,11.3087,8.4690,7.3036,7.2693,19.5438
9.1705,8.8894,13.8943,5.1827,15.9973,3.6705,5.4977,8.8191,15.6367,13.7555,2.2403,3.1852,14.5587
21.6175,7.2389,19.8978,15.0546,9.3108,1.7256,5.4455,7.3640,11.9825,8.1580,10.2794,4.4349,6.9655
8.9469,12.2259,6.8840,15.4986,3.0346,3.1113,0.3031,30.2483,6.3890,21.5583,4.0808,9.5349,18.8308
8.8618,11.8041,6.7137,12.2105,12.4416,2.3567,1.4290,10.6693,13.1502,16.0573,4.2028,12.4338,15.1498
10.7067,9.8959,13.4255,15.0219,5.9954,2.9459,2.8992,9.8672,14.4550,12.4999,10.3790,9.1918,8.4151
14.1380,11.0860,15.9388,6.3917,18.4652,0.2278,4.6465,6.0117,12.7929,6.1343,5.1615,12.6471,17.6161
25.7989,7.5903,20.4588,12.9991,12.4988,3.4360,0.7324,7.1451,13.3436,7.6806,10.8526,3.9524,10.8928
8.0583,15.9770,14.1957,3.2677,14.6717,0.6059,3.9942,17.3187,5.5592,20.4236,2.5662,11.0973,22.5007
31.7606,4.2041,19.6092,14.2810,5.3255,2.2685,4.0055,15.8299,15.7723,12.9462,10.0260,8.7081,1.6352
9.9552,14.4958,13.7447,8.6009,10.7972,2.0860,2.1409,16.1882,7.5577,20.2428,9.7545,20.8150,14.4948
21.0889,5.8487,19.3668,1.9288,14.8530,3.3669,4.4109,17.8710,7.6022,21.8807,10.1712,13.8726,7.0094
11.8021,8.1884,16.9126,6.5074,14.1192,0.1728,4.6965,12.8802,7.2557,20.7714,4.8027,15.2764,9.3136
12.3197,6.5766,20.5151,17.7810,4.8284,2.5949,5.5789,9.7654,11.0258,7.8321,10.9768,13.1872,3.3235
8.9163,10.5618,8.1940,18.6409,6.8520,2.8240,2.1067,8.2115,13.5196,9.0960,5.7554,15.5236,9.9397
26.6865,8.8007,19.5913,11.7432,8.2172,2.8646,1.5466,10.6575,8.3705,16.3816,10.2728,8.7538,5.9481
10.8679,9.6176,13.3181,12.5526,15.1232,2.9287,0.1281,15.9044,13.0685,15.8004,10.3268,10.0712,17.8159
23.7822,4.7527,19.8778,2.8435,15.7970,3.6520,3.3612,6.2406,10.5021,7.9740,10.2750,18.2521,4.3182
10.6234,13.1480,16.4966,6.6061,16.6155,2.4520,3.4194,8.0576,13.7885,6.0927,2.2358,0.1701,23.9589
29.1230,7.0572,20.1133,5.9788,11.0218,3.8285,5.9239,29.5396,8.7012,20.3865,10.0829,12.7739,10.9602
22.7239,7.8052,21.7649,14.9463,10.2236,3.7475,4.9367,15.2596,15.7444,14.4792,10.7218,13.5569,7.2216
25.9899,5.4630,20.0519,11.3862,10.0790,3.4269,5.5179,10.4966,10.9920,15.7419,10.0804,16.6199,-0.1304
11.7296,9.6520,15.4114,15.2910,5.4773,2.4184,5.7449,12.8803,15.4650,17.6361,9.4805,3.4662,7.7505
18.8742,6.8974,19.8594,17.4191,6.7580,3.2602,4.7698,15.4172,15.4663,12.5176,10.5633,19.5631,3.9436
7.6902,10.5007,6.7740,14.8742,12.2025,3.3599,3.4569,10.7700,11.3323,15.9043,5.5822,4.2805,14.7992
6.5402,12.2112,9.0360,5.8650,15.5774,2.8925,4.9361,9.9900,12.5350,8.0954,5.3494,13.8651,18.1200
